txn_id,amount_usd,merchant_cat,country,user_age,acct_age_days,txn_hour,device,prior_fraud_flags,velocity_24h,avg_txn_usd,distance_km,is_weekend,is_fraud
T3519,67.47,Grocery,IN,43,52,2,Web,0,2,36.46,16.7,No,0
T3520,60.46,Grocery,NG,34,116,16,Mobile,0,1,83.34,34.4,No,0
T3521,199.96,Grocery,IN,24,331,14,Web,2,0,210.76,22.3,No,0
T3522,94.03,Electronics,US,37,350,18,Mobile,0,1,64.34,62.5,Yes,0
T3523,51.86,Grocery,US,27,344,14,Web,0,1,22.04,47.1,No,0
T3524,73.76,Grocery,US,34,32,17,ATM,0,4,80.77,18.5,No,0
T3525,18.69,Grocery,UK,54,560,11,Mobile,0,1,35.02,49.9,No,0
T3526,49.97,Grocery,RU,34,960,11,Mobile,0,3,5.0,0.2,No,0
T3527,286.28,Other,US,59,285,23,Web,0,1,183.48,55.6,No,0
T3528,39.7,Restaurant,BR,55,507,2,Mobile,0,1,33.98,76.1,No,0
T3529,25.43,Other,UK,31,981,10,Mobile,0,2,41.9,0.3,No,0
T3530,132.81,Electronics,IN,24,411,22,Web,0,1,118.02,54.0,No,0
T3531,26.63,Grocery,Other,37,448,9,Mobile,0,4,7.7,39.9,Yes,0
T3532,15.0,Restaurant,US,51,511,21,Mobile,0,2,7.61,16.6,Yes,0
T3533,173.2,Electronics,CN,32,120,14,ATM,0,4,220.73,11.0,No,0
T3534,23.69,Grocery,US,48,349,22,Web,0,0,18.75,157.8,Yes,0
T3535,34.73,Grocery,US,52,738,10,Web,2,3,33.21,32.9,Yes,0
T3536,29.35,Grocery,NG,28,140,22,Web,1,2,19.62,30.6,No,1
T3537,251.57,Grocery,CN,29,909,0,Mobile,0,4,142.46,93.7,Yes,0
T3538,5.0,Electronics,US,46,387,19,ATM,1,1,9.79,24.1,No,0
T3539,66.94,Restaurant,UK,39,220,3,Web,0,4,52.53,81.9,No,0
T3540,10.44,Grocery,IN,29,390,20,Mobile,0,3,27.37,41.9,No,0
T3541,108.01,Grocery,BR,33,205,20,ATM,4,2,112.57,11.8,No,1
T3542,21.44,Restaurant,US,37,728,7,Mobile,0,1,25.38,21.6,No,0
T3543,28.16,Grocery,BR,19,263,19,ATM,0,4,36.91,1.2,No,0
T3544,28.72,Electronics,US,47,925,12,Web,0,2,53.45,29.0,Yes,0
T3545,40.58,Other,US,32,285,16,Mobile,0,1,32.86,137.9,No,0
T3546,14.39,Grocery,US,18,431,14,Mobile,0,1,10.65,50.0,No,0
T3547,107.18,Grocery,US,37,2437,20,Mobile,0,2,101.61,43.1,Yes,0
T3548,20.01,Travel,CN,29,63,0,Mobile,0,6,5.0,101.9,No,1
T3549,24.17,Electronics,US,58,533,2,Mobile,0,4,39.41,6.5,No,0
T3550,13.4,Travel,Other,30,59,23,ATM,0,0,5.0,79.6,No,0
T3551,102.07,Restaurant,US,24,730,20,Web,0,4,97.13,59.8,Yes,0
T3552,30.71,Grocery,IN,44,362,22,Web,0,4,19.93,37.7,No,0
T3553,171.96,Travel,BR,30,1113,16,Mobile,0,3,166.94,24.3,Yes,0
T3554,5.0,Travel,IN,28,803,21,Mobile,0,3,13.14,1.8,No,0
T3555,82.72,Grocery,UK,44,31,23,Mobile,1,1,63.78,48.1,Yes,1
T3556,11.17,Restaurant,UK,25,59,21,Mobile,0,4,5.0,42.1,No,0
T3557,17.7,Grocery,NG,20,367,3,Mobile,0,1,5.0,16.8,No,1
T3558,36.48,Travel,BR,58,292,7,Web,0,6,29.37,16.0,No,1
T3559,71.35,Grocery,US,44,73,14,Web,1,2,74.18,22.1,No,0
T3560,617.27,Electronics,BR,34,55,7,Web,0,3,505.26,28.4,Yes,0
T3561,17.38,Electronics,US,37,332,13,Mobile,0,4,25.36,67.0,Yes,0
T3562,18.85,Restaurant,US,44,20,5,Web,0,2,5.0,35.9,No,0
T3563,19.45,Grocery,NG,49,827,23,Mobile,0,2,5.0,8.1,No,0
T3564,24.75,Electronics,US,28,658,21,Mobile,1,3,31.45,111.0,Yes,0
T3565,103.85,Electronics,BR,42,615,14,ATM,0,2,68.56,32.6,Yes,0
T3566,39.9,Restaurant,US,31,6,19,Mobile,2,3,42.39,113.8,No,0
T3567,191.88,Travel,US,35,19,21,Mobile,1,1,229.02,47.5,No,0
T3568,143.77,Restaurant,US,39,319,8,Mobile,1,0,169.87,42.1,No,0
T3569,73.71,Restaurant,US,37,2075,23,Mobile,0,1,83.2,20.3,No,0
T3570,25.94,Other,RU,46,167,22,Mobile,1,2,24.37,177.5,No,0
T3571,6.02,Electronics,US,43,168,4,Web,0,2,5.0,204.6,No,0
T3572,33.22,Travel,US,19,57,12,Web,3,3,38.02,22.5,Yes,0
T3573,17.16,Restaurant,US,21,448,6,Web,0,3,11.37,77.9,No,0
T3574,34.4,Other,US,33,416,16,Mobile,0,3,16.82,15.7,Yes,0
T3575,26.67,Other,RU,59,42,7,Web,0,3,23.54,47.6,No,0
T3576,25.15,Electronics,US,27,252,4,ATM,2,0,6.02,55.6,No,0
T3577,36.14,Grocery,UK,35,439,22,Mobile,0,2,46.29,208.1,No,0
T3578,6.38,Travel,CN,31,272,6,Web,0,3,14.33,17.0,Yes,0
T3579,22.16,Restaurant,IN,31,448,7,Mobile,0,2,27.61,61.2,No,0
T3580,130.23,Travel,BR,40,677,6,Web,2,2,147.1,14.1,No,0
T3581,100.34,Travel,US,54,463,21,ATM,0,3,72.39,1.8,Yes,0
T3582,35.88,Restaurant,US,43,382,11,ATM,0,1,29.86,16.8,No,0
T3583,6.96,Electronics,NG,28,768,5,Mobile,0,0,12.93,77.2,No,0
T3584,27.11,Other,IN,71,923,20,Mobile,0,1,15.38,138.2,Yes,0
T3585,21.26,Electronics,UK,38,196,20,Mobile,0,1,20.92,1.3,Yes,0
T3586,43.66,Electronics,IN,31,76,3,Mobile,0,1,46.01,5.9,No,0
T3587,42.73,Electronics,US,54,681,22,Mobile,0,1,18.31,23.1,No,0
T3588,60.0,Restaurant,US,32,96,2,ATM,0,3,62.92,30.1,No,0
T3589,9.08,Grocery,RU,57,1057,4,Mobile,0,2,5.0,131.7,No,0
T3590,5.58,Grocery,IN,27,9,18,Mobile,0,2,5.0,1.1,No,0
T3591,23.65,Other,US,55,1016,7,Mobile,0,4,54.69,94.5,No,0
T3592,12.88,Grocery,NG,40,355,4,ATM,1,2,30.38,36.1,Yes,1
T3593,44.34,Travel,US,53,596,12,ATM,0,2,25.86,12.1,No,0
T3594,39.11,Travel,US,60,203,9,Web,0,2,18.17,10.9,No,0
T3595,10.5,Travel,NG,24,1917,5,Mobile,0,2,7.2,2.6,No,0
T3596,48.58,Restaurant,BR,53,103,0,Mobile,0,2,35.75,14.1,No,0
T3597,73.09,Grocery,US,21,122,10,Mobile,0,0,27.49,183.6,No,0
T3598,182.61,Travel,US,25,21,19,Web,0,3,138.03,80.0,Yes,0
T3599,11.77,Electronics,US,28,1128,8,Mobile,0,3,25.4,164.0,No,0
T3600,29.85,Restaurant,IN,44,243,15,ATM,0,4,27.27,8.4,No,0
T3601,20.15,Grocery,US,38,449,14,Web,0,0,10.31,39.8,No,0
T3602,243.64,Travel,BR,35,465,4,Mobile,0,1,132.53,134.5,Yes,0
T3603,6.31,Grocery,CN,39,830,14,Mobile,0,1,5.0,54.0,Yes,0
T3604,77.4,Grocery,BR,45,437,0,Web,0,4,115.46,1.0,No,1
T3605,24.28,Grocery,US,46,330,14,Mobile,0,1,25.84,3.6,No,0
T3606,13.35,Grocery,RU,51,495,3,Mobile,0,0,15.28,27.4,No,0
T3607,29.97,Restaurant,US,59,556,15,Web,0,2,50.49,24.3,Yes,0
T3608,45.0,Grocery,US,37,82,21,ATM,0,0,70.31,110.2,Yes,0
T3609,5.63,Other,US,31,46,6,ATM,1,2,5.0,75.8,No,0
T3610,28.05,Other,US,45,31,22,Mobile,0,1,31.49,7.1,Yes,0
T3611,26.72,Travel,CN,24,187,7,Web,0,2,11.21,4.7,Yes,0
T3612,7.48,Grocery,US,29,275,20,Web,0,2,6.13,100.8,Yes,0
T3613,83.65,Electronics,US,49,382,21,Mobile,1,1,86.94,29.9,Yes,0
T3614,13.31,Restaurant,Other,36,1268,1,Web,0,2,5.0,9.3,No,0
T3615,129.08,Electronics,US,23,160,11,ATM,0,3,117.97,114.4,No,0
T3616,20.5,Grocery,RU,20,572,1,Mobile,0,1,46.66,63.7,No,0
T3617,5.0,Travel,US,38,303,13,Mobile,0,0,11.67,9.0,No,0
T3618,165.02,Restaurant,US,51,99,18,Web,0,4,128.5,46.6,No,0
T3619,10.51,Restaurant,CN,51,382,19,Mobile,1,1,5.0,31.7,No,1
T3620,19.96,Grocery,US,39,1366,5,Web,0,2,46.87,14.8,No,0
T3621,17.83,Restaurant,UK,62,53,21,Web,4,2,33.78,44.7,No,1
T3622,21.12,Grocery,US,36,283,18,Web,0,2,31.05,29.0,Yes,0
T3623,42.91,Grocery,US,36,21,16,Mobile,0,4,39.67,41.2,No,0
T3624,116.67,Other,US,18,154,2,Web,0,0,69.9,17.3,No,0
T3625,5.0,Grocery,US,32,387,19,Mobile,0,0,25.2,64.6,Yes,0
T3626,30.13,Grocery,US,48,735,9,Mobile,0,4,40.84,27.8,No,0
T3627,102.72,Grocery,RU,56,524,23,ATM,2,3,96.23,83.9,No,0
T3628,38.3,Other,US,28,248,12,Web,0,3,18.97,46.8,Yes,0
T3629,49.14,Restaurant,US,43,959,19,Mobile,0,2,49.43,13.9,No,0
T3630,105.54,Restaurant,US,50,144,22,Mobile,0,1,61.42,20.8,No,0
T3631,7.9,Restaurant,CN,38,560,17,Mobile,0,0,32.4,16.9,No,0
T3632,43.27,Grocery,CN,18,256,18,ATM,0,2,39.44,22.3,No,0
T3633,82.87,Electronics,IN,40,915,16,Web,2,4,56.91,9.4,Yes,0
T3634,57.18,Electronics,NG,47,638,7,Mobile,0,1,66.14,32.3,No,0
T3635,20.18,Grocery,US,26,926,17,Mobile,0,0,20.22,2.5,No,0
T3636,6.09,Travel,US,34,96,6,Mobile,0,3,5.0,21.4,No,0
T3637,48.92,Other,UK,24,441,22,Web,0,2,69.03,27.8,No,0
T3638,20.67,Grocery,UK,18,536,10,Mobile,0,2,5.0,72.2,Yes,0
T3639,66.32,Grocery,US,50,542,2,Mobile,0,3,51.36,99.2,No,0
T3640,16.5,Grocery,US,37,280,1,Web,0,2,22.76,74.1,No,0
T3641,145.37,Grocery,Other,57,4,18,Web,0,1,108.63,4.3,Yes,0
T3642,102.88,Other,BR,48,121,23,Web,0,1,117.93,54.2,No,0
T3643,10.43,Electronics,US,33,156,10,ATM,0,2,13.95,95.6,No,0
T3644,190.62,Electronics,IN,37,764,7,ATM,0,2,181.14,37.6,No,0
T3645,9.59,Restaurant,US,44,735,10,Web,0,4,8.44,137.1,No,0
T3646,67.13,Grocery,US,49,44,1,Mobile,0,2,20.9,107.6,No,0
T3647,28.48,Travel,US,41,1196,11,Web,0,1,5.0,105.2,No,0
T3648,32.13,Electronics,US,51,80,8,Mobile,0,4,29.64,166.3,No,0
T3649,109.17,Travel,US,34,214,5,Mobile,2,4,84.99,72.5,No,0
T3650,52.55,Other,BR,26,96,11,Web,0,5,51.3,57.9,No,0
T3651,10.47,Restaurant,US,37,787,17,Web,0,3,5.6,69.9,No,0
T3652,21.71,Electronics,UK,40,553,4,Mobile,0,1,34.07,22.2,Yes,0
T3653,58.95,Restaurant,US,23,174,21,Mobile,0,2,31.82,0.4,Yes,0
T3654,106.84,Grocery,US,21,458,16,Mobile,0,6,100.79,2.2,No,0
T3655,85.56,Grocery,NG,43,81,15,Mobile,0,1,55.85,95.8,No,0
T3656,29.69,Grocery,UK,33,192,11,Mobile,0,2,33.67,26.4,No,0
T3657,25.66,Electronics,Other,36,189,1,Web,0,1,10.21,22.5,No,0
T3658,270.59,Travel,Other,33,108,15,Web,0,3,218.58,47.4,No,0
T3659,90.11,Restaurant,US,56,835,0,ATM,0,5,58.83,7.5,No,0
T3660,30.12,Other,US,53,454,19,Mobile,0,1,14.1,39.3,No,0
T3661,37.87,Travel,NG,23,131,1,Mobile,0,1,5.91,90.3,No,0
T3662,12.79,Travel,Other,31,110,12,Web,1,0,30.44,27.7,Yes,0
T3663,26.05,Grocery,UK,48,7,15,Mobile,0,0,5.0,36.5,No,0
T3664,20.46,Grocery,BR,45,170,0,Web,0,0,33.75,9.0,No,0
T3665,25.06,Travel,RU,37,299,18,Mobile,0,1,14.85,66.8,No,0
T3666,111.49,Electronics,US,24,130,3,Web,0,3,149.93,41.3,No,0
T3667,10.2,Restaurant,UK,29,482,19,Mobile,0,2,13.07,40.1,No,0
T3668,30.19,Grocery,BR,31,212,2,Mobile,0,3,19.58,12.8,No,0
T3669,14.2,Grocery,IN,41,152,1,Web,0,3,5.0,124.6,No,0
T3670,47.23,Electronics,US,58,1119,11,Web,0,1,71.54,21.1,No,0
T3671,141.32,Grocery,US,29,121,23,Web,0,3,137.12,162.5,Yes,0
T3672,74.67,Grocery,US,25,203,12,Mobile,0,3,66.83,20.9,No,0
T3673,45.74,Restaurant,US,36,192,17,Mobile,0,3,62.89,115.3,No,0
T3674,100.52,Grocery,CN,50,110,4,Mobile,0,1,95.31,40.9,No,0
T3675,90.07,Restaurant,US,20,98,22,Mobile,0,1,80.43,3.3,No,0
T3676,23.8,Grocery,US,55,144,11,Web,0,1,5.0,154.3,No,0
T3677,6.62,Grocery,US,35,798,18,Mobile,0,1,5.0,20.2,No,0
T3678,117.23,Electronics,UK,29,582,0,Mobile,0,2,146.79,84.1,No,0
T3679,11.29,Restaurant,US,18,457,8,Mobile,0,2,10.09,41.7,No,0
T3680,11.44,Electronics,US,46,244,0,ATM,0,1,20.88,14.0,Yes,0
T3681,28.03,Restaurant,US,35,283,23,Web,0,1,30.54,7.6,Yes,0
T3682,20.44,Grocery,US,40,124,17,Web,0,1,7.67,13.4,Yes,0
T3683,11.3,Restaurant,US,27,30,22,Mobile,0,2,5.0,39.4,Yes,0
T3684,33.56,Grocery,US,34,160,2,Mobile,0,0,41.53,35.5,No,0
T3685,27.29,Restaurant,CN,32,273,5,Mobile,0,3,5.0,15.7,Yes,0
T3686,59.37,Travel,US,36,23,21,Mobile,1,5,60.24,8.5,No,0
T3687,37.12,Other,US,29,36,3,Web,0,1,29.45,21.6,No,0
T3688,50.48,Electronics,IN,19,122,23,Mobile,0,0,77.37,8.7,No,0
T3689,31.46,Grocery,US,70,182,11,ATM,0,2,45.79,35.3,Yes,0
T3690,51.03,Grocery,IN,21,199,11,Web,0,2,66.83,28.4,No,0
T3691,24.17,Restaurant,US,40,50,4,Mobile,0,4,28.58,29.8,No,0
T3692,32.21,Travel,UK,18,102,22,Mobile,0,2,57.74,15.1,No,0
T3693,15.62,Restaurant,RU,18,121,20,ATM,0,3,27.78,4.9,Yes,0
T3694,15.28,Grocery,CN,39,28,12,Mobile,0,0,19.16,44.1,Yes,0
T3695,38.43,Electronics,US,40,157,11,Mobile,0,1,57.84,182.5,Yes,0
T3696,228.47,Grocery,US,53,29,3,Mobile,0,1,242.04,55.3,No,0
T3697,56.13,Other,US,42,486,5,Web,0,4,33.34,109.5,No,0
T3698,22.41,Restaurant,CN,36,195,18,Mobile,0,2,41.02,5.1,No,0
T3699,8.41,Other,CN,26,158,5,Mobile,0,1,5.0,3.1,Yes,0
T3700,74.29,Grocery,US,55,54,5,Mobile,0,2,57.97,72.6,Yes,0
T3701,115.49,Restaurant,US,49,102,10,Mobile,0,1,126.36,30.3,No,0
T3702,61.09,Restaurant,US,23,105,21,Mobile,0,1,72.68,87.7,No,0
T3703,57.76,Electronics,US,38,1685,13,Mobile,0,4,32.95,32.8,No,0
T3704,8.92,Restaurant,US,39,721,2,Mobile,0,0,5.0,3.9,No,0
T3705,41.48,Other,US,33,6,7,Mobile,0,4,38.91,30.2,No,0
T3706,20.27,Other,UK,47,383,3,Mobile,0,1,43.81,54.8,No,0
T3707,67.52,Restaurant,CN,47,118,15,Mobile,0,3,26.56,36.3,No,0
T3708,12.51,Grocery,Other,35,44,17,Mobile,0,1,14.27,12.2,No,0
T3709,34.07,Grocery,US,34,489,6,Web,0,2,32.49,128.9,Yes,0
T3710,77.44,Other,UK,55,56,10,Web,0,1,124.59,54.7,No,0
T3711,17.79,Grocery,NG,49,234,7,Web,0,0,23.32,37.4,Yes,0
T3712,25.21,Restaurant,US,38,400,19,Web,0,0,5.0,32.2,No,0
T3713,87.36,Restaurant,IN,18,323,5,Mobile,0,1,87.99,47.4,Yes,0
T3714,213.39,Restaurant,US,42,1519,23,Mobile,0,3,152.96,31.2,No,0
T3715,75.37,Other,US,46,616,15,Web,0,0,70.4,18.4,Yes,0
T3716,39.4,Electronics,US,18,595,4,Web,0,0,18.71,24.6,No,0
T3717,19.71,Electronics,US,41,175,5,Mobile,0,1,5.0,10.7,No,0
T3718,29.14,Grocery,IN,32,3,5,Mobile,0,2,5.0,71.6,Yes,0
T3719,70.7,Electronics,US,35,530,1,Web,0,1,94.62,82.0,No,0
T3720,21.85,Grocery,US,27,3000,6,Mobile,0,0,26.27,66.3,Yes,0
T3721,23.22,Electronics,US,36,208,8,Mobile,3,0,9.16,31.1,Yes,0
T3722,10.13,Restaurant,NG,54,1693,14,Mobile,0,0,13.22,12.1,No,1
T3723,275.62,Other,US,32,61,20,Mobile,0,1,248.69,164.3,No,0
T3724,96.33,Grocery,UK,49,140,13,Web,0,2,100.54,73.7,Yes,0
T3725,24.59,Electronics,UK,28,74,20,Web,0,0,5.0,74.8,No,0
T3726,142.1,Other,US,47,257,12,Web,0,1,168.47,49.0,No,0
T3727,54.06,Grocery,US,38,637,4,Mobile,0,2,58.66,16.6,No,0
T3728,14.59,Grocery,RU,42,166,16,Web,0,3,5.0,10.1,Yes,0
T3729,21.28,Grocery,US,38,946,4,Mobile,0,1,46.35,5.9,Yes,0
T3730,13.36,Travel,US,45,314,23,ATM,0,1,33.49,48.8,No,0
T3731,51.49,Grocery,IN,18,250,2,Mobile,0,4,35.91,9.9,No,0
T3732,315.61,Other,US,20,618,8,Web,1,3,283.89,23.5,Yes,1
T3733,36.37,Electronics,US,43,42,8,Web,1,0,33.67,85.7,Yes,1
T3734,19.57,Travel,US,18,594,21,ATM,0,3,5.0,17.1,No,0
T3735,30.96,Grocery,US,31,111,3,ATM,0,3,52.67,15.4,No,0
T3736,200.34,Electronics,IN,37,131,19,Mobile,0,1,207.75,63.2,Yes,0
T3737,77.65,Restaurant,UK,28,365,10,Mobile,0,3,79.05,36.8,No,0
T3738,43.21,Restaurant,UK,29,928,16,Mobile,0,2,28.51,41.3,Yes,0
T3739,7.62,Restaurant,IN,41,345,13,Mobile,3,0,8.74,6.9,No,0
T3740,46.4,Travel,US,50,418,9,ATM,2,3,63.5,16.8,No,1
T3741,17.67,Other,US,26,599,4,Mobile,0,1,5.0,23.1,No,0
T3742,147.69,Restaurant,US,31,120,20,Mobile,0,3,162.85,175.3,No,0
T3743,13.77,Restaurant,US,29,702,20,Mobile,0,1,9.67,2.1,No,0
T3744,15.89,Grocery,Other,18,216,16,Mobile,0,3,5.0,96.6,No,0
T3745,65.09,Grocery,BR,39,77,15,Web,0,4,50.31,6.7,No,0
T3746,39.65,Grocery,US,49,172,0,Web,0,3,52.18,220.1,Yes,0
T3747,16.32,Restaurant,US,50,113,9,Mobile,0,1,18.93,10.7,No,0
T3748,12.12,Electronics,US,27,103,11,Mobile,0,4,5.0,17.1,No,0
T3749,227.79,Electronics,US,22,132,17,ATM,0,3,264.79,88.4,No,0
T3750,33.58,Other,US,38,79,0,Mobile,0,0,28.99,22.2,Yes,0
T3751,40.66,Other,US,47,440,23,ATM,0,1,43.4,52.2,No,0
T3752,40.87,Other,NG,39,346,11,ATM,1,1,40.03,43.9,No,0
T3753,5.79,Electronics,RU,41,418,19,Web,0,1,13.65,58.0,Yes,0
T3754,85.78,Restaurant,US,51,168,5,ATM,0,3,89.02,86.7,No,0
T3755,19.53,Grocery,US,29,587,7,Mobile,1,1,26.92,17.8,No,0
T3756,19.36,Grocery,US,35,55,13,ATM,0,2,19.13,103.5,No,0
T3757,38.54,Grocery,BR,57,338,4,Mobile,0,0,47.03,184.6,No,0
T3758,5.0,Electronics,BR,35,128,21,Mobile,0,3,12.65,55.8,No,0
T3759,6.33,Electronics,CN,22,299,3,Mobile,0,5,5.0,41.7,No,0
T3760,84.84,Restaurant,US,29,156,21,Mobile,0,3,51.32,205.0,Yes,0
T3761,70.91,Grocery,IN,26,625,15,Mobile,0,1,83.41,4.8,No,0
T3762,16.45,Restaurant,US,42,887,5,Web,0,1,5.0,24.3,No,0
T3763,111.54,Travel,UK,27,542,2,Web,0,0,116.33,13.5,No,0
T3764,141.84,Grocery,US,41,77,3,ATM,0,1,64.37,4.3,No,0
T3765,9.47,Travel,US,29,128,21,Mobile,0,0,10.53,100.0,No,0
T3766,51.41,Grocery,UK,18,1007,7,Mobile,2,1,52.4,21.0,No,0
T3767,21.65,Travel,US,41,229,13,ATM,0,2,24.53,7.4,No,0
T3768,5.0,Electronics,US,39,1133,6,ATM,3,3,12.65,24.1,Yes,0
T3769,9.76,Grocery,US,44,199,3,Web,0,0,27.46,23.9,No,0
T3770,52.53,Grocery,US,29,1212,18,Web,0,1,26.06,6.7,No,0
T3771,14.57,Travel,US,28,1040,10,Mobile,0,5,14.27,38.0,Yes,0
T3772,110.36,Other,US,42,432,14,Mobile,0,0,129.39,5.4,No,0
T3773,44.04,Electronics,US,56,3,23,Web,0,2,31.9,11.3,Yes,0
T3774,305.5,Restaurant,US,38,204,15,Web,1,1,200.19,64.2,No,0
T3775,7.34,Restaurant,Other,43,968,5,Mobile,0,5,5.0,18.1,No,0
T3776,201.53,Other,US,34,865,11,Mobile,0,1,139.25,51.8,No,0
T3777,107.17,Restaurant,US,19,83,7,Web,0,1,98.47,11.8,Yes,0
T3778,31.18,Travel,US,49,203,9,Web,2,3,6.29,37.7,Yes,1
T3779,155.78,Restaurant,NG,48,721,10,Mobile,0,2,187.18,5.4,Yes,0
T3780,32.5,Other,IN,46,344,8,Web,0,0,35.49,2.2,No,0
T3781,177.23,Electronics,US,35,751,16,Mobile,0,1,106.2,39.9,Yes,0
T3782,16.03,Electronics,UK,45,700,13,Mobile,0,2,32.11,75.3,No,0
T3783,43.16,Grocery,IN,48,952,2,Mobile,0,1,28.61,60.8,No,0
T3784,32.93,Restaurant,IN,57,49,8,ATM,0,2,52.6,74.1,No,1
T3785,10.08,Restaurant,IN,49,62,19,Mobile,5,3,18.99,33.1,No,0
T3786,15.09,Grocery,NG,38,34,17,Mobile,0,0,5.0,59.6,No,0
T3787,45.51,Travel,NG,22,1095,16,Mobile,1,2,30.81,4.3,No,1
T3788,30.4,Electronics,UK,39,257,4,Mobile,2,2,31.48,90.1,No,0
T3789,50.25,Grocery,US,41,26,19,Mobile,0,3,60.87,20.7,No,0
T3790,15.65,Other,UK,46,155,20,Mobile,2,2,15.17,103.5,Yes,0
T3791,13.05,Grocery,BR,54,173,20,Mobile,0,1,33.71,43.1,No,0
T3792,20.97,Grocery,US,36,663,23,Web,2,2,34.12,5.3,No,0
T3793,46.87,Travel,Other,63,531,5,Mobile,0,2,29.23,27.1,Yes,0
T3794,29.66,Restaurant,US,18,467,2,Web,0,1,49.07,81.6,Yes,0
T3795,23.84,Grocery,US,43,8,15,Mobile,0,1,30.81,13.9,No,0
T3796,71.98,Restaurant,NG,28,966,14,ATM,0,0,36.69,10.1,No,0
T3797,57.18,Travel,US,18,97,7,Mobile,1,3,61.11,0.9,Yes,0
T3798,57.56,Grocery,US,35,396,8,Web,0,2,83.78,58.3,Yes,0
T3799,33.91,Grocery,US,20,25,3,Mobile,0,2,48.99,23.5,No,0
T3800,17.92,Travel,US,36,34,12,Mobile,0,2,13.7,9.6,No,0
T3801,10.41,Grocery,US,38,3,23,Mobile,0,3,46.95,45.9,Yes,0
T3802,26.48,Other,US,51,333,2,Mobile,0,0,57.19,7.8,No,0
T3803,40.92,Restaurant,US,19,397,20,Web,0,1,39.87,64.5,No,0
T3804,87.42,Other,Other,48,20,6,Web,1,1,100.37,43.8,No,1
T3805,27.46,Grocery,Other,39,137,15,Web,4,2,41.34,14.2,No,0
T3806,11.22,Other,US,50,762,16,Web,0,2,5.0,103.7,No,0
T3807,9.44,Electronics,IN,32,42,16,Mobile,0,1,5.0,40.9,Yes,0
T3808,44.95,Electronics,US,22,97,18,ATM,1,5,51.41,6.9,No,0
T3809,81.36,Grocery,US,23,220,19,Web,0,4,96.13,63.4,Yes,0
T3810,9.74,Grocery,US,22,738,16,Mobile,4,2,16.34,18.9,No,0
T3811,116.27,Restaurant,Other,43,117,23,ATM,0,3,82.72,74.6,No,0
T3812,11.57,Electronics,CN,55,2342,1,ATM,0,2,20.15,25.7,Yes,0
T3813,17.96,Grocery,US,31,175,4,Mobile,1,1,19.08,3.9,No,0
T3814,101.95,Restaurant,US,45,195,15,Mobile,0,1,143.74,49.7,Yes,0
T3815,22.59,Grocery,US,19,52,21,Mobile,0,1,28.22,18.6,No,0
T3816,31.72,Travel,US,40,456,10,Web,0,0,26.0,142.3,No,0
T3817,54.36,Electronics,UK,46,111,21,Web,0,0,51.91,88.6,No,0
T3818,120.62,Restaurant,US,20,396,5,Web,1,2,124.11,21.8,No,1
T3819,33.51,Restaurant,RU,35,101,10,Web,0,1,26.87,1.3,No,0
T3820,40.86,Electronics,US,46,196,0,Mobile,1,4,24.41,38.6,No,1
T3821,30.88,Electronics,CN,18,777,18,Mobile,1,1,42.62,51.9,No,1
T3822,9.09,Electronics,IN,54,537,2,ATM,0,3,5.0,57.4,Yes,0
T3823,132.22,Restaurant,US,42,67,7,ATM,0,1,122.71,21.5,Yes,0
T3824,5.0,Electronics,RU,46,374,21,Mobile,0,2,6.82,7.6,No,0
T3825,49.52,Grocery,BR,33,396,17,Mobile,0,2,49.76,41.0,Yes,0
T3826,115.24,Grocery,US,18,37,12,Mobile,0,3,134.2,33.4,No,0
T3827,134.19,Electronics,US,44,250,0,Mobile,0,1,125.77,256.8,No,0
T3828,15.96,Travel,CN,37,120,19,Mobile,0,3,19.73,42.7,No,0
T3829,54.54,Restaurant,US,38,251,16,Mobile,0,0,24.33,10.0,No,0
T3830,15.37,Grocery,US,51,600,4,Mobile,0,3,23.66,22.4,Yes,0
T3831,18.4,Electronics,US,47,68,11,Web,0,1,5.0,37.9,No,0
T3832,114.76,Restaurant,BR,61,52,10,ATM,0,3,77.23,90.9,No,0
T3833,39.57,Restaurant,RU,39,125,23,ATM,0,2,46.77,32.8,Yes,0
T3834,47.52,Electronics,CN,29,1216,17,Web,0,4,53.07,80.6,No,0
T3835,86.23,Electronics,US,35,551,7,Web,0,1,77.31,8.5,No,0
T3836,106.57,Electronics,US,42,7,23,Mobile,0,2,99.42,24.1,No,0
T3837,30.54,Other,UK,50,205,21,Mobile,0,1,34.79,36.6,Yes,0
T3838,6.93,Grocery,RU,20,119,23,Web,0,3,11.16,1.2,No,0
T3839,27.23,Other,US,38,406,12,Mobile,4,1,34.31,71.2,No,0
T3840,67.93,Restaurant,US,57,245,1,Mobile,0,2,66.21,89.3,Yes,0
T3841,7.65,Travel,US,35,1335,22,Web,0,2,5.0,19.6,No,0
T3842,22.35,Grocery,UK,49,98,15,Mobile,0,0,33.73,158.7,Yes,0
T3843,24.32,Electronics,NG,43,354,11,Web,0,0,6.96,65.6,No,1
T3844,46.37,Electronics,IN,49,481,7,ATM,0,2,24.52,88.5,No,0
T3845,19.32,Grocery,Other,28,698,3,Mobile,0,3,27.22,53.2,No,0
T3846,38.26,Restaurant,US,28,209,13,Mobile,0,2,31.42,85.5,Yes,0
T3847,11.61,Other,CN,38,464,8,Mobile,3,0,27.93,203.8,No,0
